User_ID,Gender,City_Category,Stay_In_Current_City_Years,Marital_Status,Age_num,Purchase
1004524,M,A,2,1,30,19389
1002934,F,B,3,0,39,7949
1003724,M,B,4,0,44,8064
1004578,M,A,4,0,28,5847
1005957,M,B,1,1,22,8034
1005954,M,A,2,1,48,3044
1001952,M,B,1,1,43,5299
1001925,M,B,1,0,51,393
1004411,M,A,3,0,19,9827
1002389,M,A,0,1,29,12562
1002711,F,C,0,0,27,3946
1005249,F,B,1,1,49,1936
1004269,M,B,1,1,41,5359
1002198,F,C,1,0,37,2085
1001380,M,C,0,0,17,11483
1001040,M,C,1,1,34,6132
1001579,M,A,0,0,29,5229
1003425,M,A,1,0,24,6197
1003689,M,C,1,1,28,6034
1004227,M,A,0,0,31,2343
1001418,M,A,1,1,25,8041
1002688,M,C,2,0,33,8666
1000477,M,A,1,0,40,11957
1001449,M,A,1,1,38,8467
1003289,M,C,1,1,48,11667
1003920,M,C,1,0,38,19038
1002645,M,A,1,0,27,5376
1000198,M,A,0,1,35,13096
1002534,F,A,2,1,52,5154
1002771,M,A,4,0,19,6897
1004315,M,C,2,0,23,6681
1001636,F,C,0,0,28,1920
1005459,F,C,0,0,13,8628
1002130,M,C,2,1,48,7625
1004253,M,B,0,0,48,13072
1001807,M,C,3,0,21,1800
1000704,F,C,2,0,41,10253
1003080,M,A,4,1,27,13279
1005684,M,A,1,0,24,9788
1002089,M,C,2,0,40,7626
1001912,M,A,1,1,26,5949
1004508,M,A,2,0,32,6920
1002631,F,B,2,1,53,8614
1000977,M,C,0,0,34,6976
1004415,M,B,1,0,22,9949
1001587,F,B,3,0,30,6905
1000850,M,A,3,1,42,929
1005342,F,B,2,0,37,15696
1004406,M,B,2,1,31,19521
1004802,M,B,3,1,59,8795
1005763,F,A,1,1,30,15702
1000163,M,A,1,0,22,5226
1004490,M,B,1,0,42,16202
1002260,F,C,1,0,28,6872
1002883,M,B,3,0,19,7834
1000412,M,A,1,1,38,10016
1004102,M,C,1,0,15,4507
1003681,M,B,3,0,34,5365
1000381,M,C,2,0,38,19207
1002278,M,B,4,1,53,12046
1003610,M,B,4,0,24,19266
1005006,M,C,1,0,38,6950
1000500,F,A,0,0,24,8630
1005577,M,C,1,1,53,16149
1000550,M,B,1,1,46,7800
1003929,M,B,1,1,34,3693
1003349,F,B,1,0,19,11954
1002454,M,B,1,0,25,1558
1004802,M,B,3,1,62,6935
1004983,F,A,1,1,50,19057
1000113,M,C,2,0,19,16860
1003235,M,C,4,0,24,6992
1004442,M,B,1,1,55,9595
1002050,F,C,2,0,41,7034
1002985,M,A,2,1,20,3058
1000214,M,C,1,0,23,10842
1003589,F,B,1,1,49,15537
1000926,M,C,1,0,12,7030
1005957,M,B,1,1,25,15789
1002842,M,C,4,0,37,16435
1002895,M,B,4,0,35,19511
1000929,M,A,1,0,34,19540
1003713,F,B,1,1,31,11937
1005026,M,B,1,1,29,1854
1002106,F,A,3,1,21,3711
1002896,M,B,0,0,18,12667
1001421,F,A,1,0,11,3896
1002055,M,C,4,1,53,19283
1000651,M,B,2,0,41,12696
1005046,M,A,0,0,29,4013
1000705,M,C,0,1,28,13459
1002887,M,B,3,1,29,11411
1000300,M,B,4,1,33,8104
1001733,M,B,0,1,20,5392
1005086,M,C,0,1,32,13028
1005949,M,B,3,1,20,5183
1003633,M,C,0,0,42,8618
1003223,M,A,1,1,32,15392
1000337,M,C,0,0,23,124
1000648,F,B,1,1,34,4675
1004048,F,B,1,0,44,13483
1001501,M,A,3,0,29,7035
1005809,M,C,4,0,31,5406
1000295,M,C,4,0,22,7891
1001084,M,C,0,0,13,3595
1002063,M,A,3,0,34,7997
1005888,M,B,1,0,32,1890
1001650,M,C,1,0,33,2133
1004680,M,B,3,1,41,7925
1002030,M,B,1,0,27,15857
1003967,F,A,1,0,18,5457
1001263,M,B,4,0,13,3844
1005220,M,B,4,0,33,7116
1003094,M,A,1,0,38,3148
1005605,F,A,0,0,24,15742
1005684,M,A,1,0,24,6981
1001209,M,C,1,1,42,5334
1002010,M,B,0,0,18,4011
1005813,M,A,1,1,33,15279
1000443,M,A,0,1,28,16293
1004478,M,A,1,0,12,5965
1001013,M,C,1,0,59,5446
1003004,F,A,1,0,24,9830
1004227,M,A,0,0,34,7104
1001645,F,B,1,1,22,8611
1005142,M,B,1,1,35,15458
1003868,M,C,0,0,21,5893
1005394,M,A,2,0,19,6909
1005459,F,C,0,0,17,8750
1005090,F,B,3,1,44,5389
1004408,F,B,1,1,49,6960
1002042,M,C,4,0,11,1537
1005124,M,B,1,0,39,16146
1005881,M,B,1,0,40,15227
1005337,F,C,3,1,37,11538
1003473,F,A,1,1,37,16270
1005278,F,B,1,0,28,2910
1001684,M,B,2,0,21,11635
1001266,M,B,0,1,26,4432
1002992,M,C,0,0,23,8683
1005044,F,C,0,1,42,8101
1003265,M,A,1,0,31,19130
1003984,M,C,1,1,29,15742
1003736,M,C,1,1,43,10040
1004028,M,A,2,0,26,8828
1005794,M,A,1,0,42,7097
1001448,F,A,1,0,26,10064
1003997,M,B,1,1,40,8142
1003834,M,B,2,0,19,12752
1002166,M,C,1,0,14,15218
1001658,F,B,2,0,39,6109
1003733,M,C,1,0,19,15452
1005763,F,A,1,1,31,8127
1005686,M,A,1,1,66,25
1001346,M,C,1,0,36,7805
1004732,M,B,2,1,35,10824
1002372,F,C,1,1,48,8109
1002733,M,B,1,1,49,7804
1003109,F,B,4,0,31,8659
1003934,M,B,2,0,33,5403
1001425,M,B,1,0,13,11712
1003629,F,B,0,0,54,8844
1001841,M,C,2,0,19,8009
1004335,M,B,3,0,43,10777
1002261,M,C,1,0,29,11654
1002796,M,B,3,0,30,4410
1001150,F,A,1,0,34,5826
1001943,M,B,0,0,23,6915
1001441,M,C,3,1,38,6974
1000146,F,B,3,1,42,23695
1004305,F,B,1,1,49,3224
1000251,M,A,0,1,64,14557
1005734,F,B,4,1,29,3720
1001221,M,B,1,0,25,8733
1000017,M,C,0,0,53,5284
1004062,M,C,1,0,28,19661
1005042,F,A,4,1,18,7869
1004124,M,C,1,1,29,5974
1004873,M,C,1,1,55,9838
1001361,F,A,1,0,34,8035
1001746,M,C,1,1,35,20779
1003219,F,C,1,0,18,7093
1005675,M,A,2,0,37,12362
1004736,M,A,1,1,19,19464
1005954,M,A,2,1,47,7366
1002889,M,A,1,1,37,5195
1004651,F,B,4,0,47,16851
1006000,M,B,2,1,50,7770
1002164,M,B,3,0,37,11984
1004734,M,B,1,1,55,8871
1001390,M,C,3,1,39,7187
1002353,F,C,3,1,40,8428
1005675,M,A,2,0,37,6928
1003680,F,C,1,0,34,8107
1005076,M,B,4,0,35,7650
1003476,M,B,2,1,55,6410
1002989,M,A,1,1,41,18649
1005878,F,A,4,1,29,6042
1000262,F,C,1,0,26,15624
1001383,F,A,1,0,28,5853
1001069,M,A,4,0,33,1985
1004193,M,C,1,0,58,11834
1003208,M,B,4,0,28,8070
1000536,M,C,1,0,28,19090
1004460,M,C,4,0,28,5293
1003675,M,B,3,0,40,15266
1004910,M,C,0,0,22,15827
1002675,M,C,3,1,36,7020
1003762,M,B,0,1,53,6815
1000538,M,C,2,1,56,19537
1004323,M,C,2,0,20,12762
1005964,M,B,1,0,19,5969
1001375,F,B,2,1,48,7914
1003845,M,C,1,1,26,8762
1004478,M,A,1,0,13,7652
1002688,M,C,2,0,31,15552
1001564,M,C,1,1,52,7028
1004520,M,C,1,1,34,7814
1001015,M,A,4,1,39,20748
1002928,M,B,1,1,31,8065
1001922,F,B,4,0,27,6094
1005094,M,C,4,1,23,11672
1001473,M,B,0,0,26,4239
1001943,M,B,0,0,21,15426
1003081,M,B,1,1,35,4499
1005367,M,A,1,0,24,4496
1002018,M,B,1,0,39,8663
1000302,M,B,4,0,23,3545
1005201,M,C,1,1,52,7025
1001173,F,A,3,0,34,11695
1005072,M,A,4,1,49,3100
1002907,F,A,4,0,43,5407
1000683,M,A,3,1,31,19168
1000889,M,A,1,0,50,1556
1005964,M,B,1,0,22,12882
1000048,M,B,3,1,33,11493
1001150,F,A,1,0,31,7995
1000498,M,A,1,0,43,5303
1001268,M,B,1,1,54,6943
1005190,F,C,1,0,42,3467
1005190,F,C,1,0,42,60
1002058,F,B,1,0,65,16154
1001449,M,A,1,1,44,8116
1001132,M,A,1,1,24,13700
1005885,M,C,0,0,35,7979
1004160,M,A,4,1,37,11512
1003824,M,A,3,1,27,11558
1002787,M,A,4,0,28,2789
1005788,M,A,4,0,35,5266
1005814,M,B,0,0,34,6008
1002109,M,B,2,0,27,9908
1000192,M,B,2,0,24,15785
1001869,M,C,4,1,50,5985
1002420,M,C,2,1,51,5347
1005090,F,B,3,1,37,15310
1005369,M,A,1,0,31,14083
1005854,M,B,0,1,48,4690
1001451,M,B,0,0,37,7923
1003914,M,C,3,0,44,8028
1003239,F,C,3,0,30,5183
1001724,M,C,3,0,22,15383
1000692,F,A,0,1,33,11997
1004062,M,C,1,0,32,6903
1004837,M,B,2,0,35,12803
1002235,M,C,2,0,15,7022
1002986,M,A,2,1,29,8125
1002664,M,B,1,0,39,3426
1001019,M,A,4,1,41,2053
1003706,M,C,3,1,28,11065
1000787,M,C,2,0,22,7133
1003878,M,B,4,0,42,3564
1002860,M,A,2,0,42,6940
1000869,M,A,4,1,20,15692
1004242,M,B,4,1,54,19481
1004887,M,B,1,1,20,20308
1005060,M,C,0,0,47,5223
1003390,F,C,1,1,46,13702
1005394,M,A,2,0,21,4579
1000569,F,C,3,1,21,3533
1001609,F,B,3,0,37,7182
1000272,M,A,1,0,23,8617
1002645,M,A,1,0,30,16398
1000710,M,A,4,0,29,6125
1003391,M,A,0,0,20,19144
1005682,M,B,2,0,23,2177
1001247,M,B,2,0,38,15527
1004260,M,C,3,1,29,1862
1004265,M,C,1,0,27,13199
1002116,M,B,4,1,25,8003
1005812,F,A,1,1,29,5894
1003129,M,B,2,0,32,15932
1001920,F,B,1,0,38,15366
1002564,F,C,2,1,39,5233
1003129,M,B,2,0,27,3893
1004750,F,A,2,0,31,6870
1005927,M,B,4,1,38,8781
1002161,F,C,2,1,43,6191
1003469,M,B,3,1,48,15489
1004381,M,B,3,1,27,3154
1001812,F,A,4,1,34,19295
1000175,F,B,1,0,31,11544
1000970,M,B,4,1,30,11986
1002041,F,B,4,0,32,15966
1005954,M,A,2,1,47,4189
1000155,M,C,4,1,37,6967
1003751,F,B,4,0,45,11657
1003909,M,A,2,0,23,5335
1005677,M,A,3,0,34,5829
1002280,M,B,2,1,59,8071
1003038,F,A,1,1,37,11687
1002211,M,C,2,1,46,1055
1005575,M,C,2,0,45,4576
1000850,M,A,3,1,42,5946
1000510,M,C,3,0,20,19134
1000044,M,B,3,1,48,8655
1000839,M,A,2,0,32,7820
1000403,M,A,2,0,21,7965
1004411,M,A,3,0,22,6191
1000372,F,C,2,0,22,19471
1002126,M,C,0,1,68,17198
1003211,M,B,4,0,55,8103
1004253,M,B,0,0,47,8090
1002408,F,C,2,1,49,7781
1003358,F,B,3,0,27,15902
1005055,F,A,2,0,45,6683
1003683,M,B,3,1,32,1667
1004322,F,B,1,0,54,11529
1005916,M,B,1,1,55,19380
1003346,M,B,3,1,40,7890
1004016,M,B,1,0,54,15811
1005831,M,A,2,1,29,15793
1000022,M,A,4,0,20,5461
1000119,F,C,1,0,10,15837
1001952,M,B,1,1,44,5412
1001367,M,C,1,0,30,19015
1000690,M,C,3,0,27,3110
1000206,M,C,1,0,33,1862
1002777,M,B,2,0,24,6885
1005636,M,A,0,1,29,8074
1004054,M,B,1,0,42,11454
1005239,M,B,2,1,37,8082
1005530,F,B,0,0,19,7968
1004425,M,B,1,0,37,15234
1004854,F,C,4,1,53,700
1005954,M,A,2,1,49,20814
1002566,M,B,3,0,37,9543
1005098,M,C,4,1,52,15912
1004450,M,A,1,1,30,13916
1002125,M,C,0,0,39,15652
1005271,F,A,1,0,31,6120
1002436,M,B,2,0,30,8079
1004812,M,C,2,0,25,15966
1005957,M,B,1,1,21,5951
1001150,F,A,1,0,31,16241
1002484,M,B,0,0,47,11732
1002967,M,A,1,0,33,10057
1003868,M,C,0,0,23,5873
1005948,M,B,0,0,59,9947
1001709,M,C,1,1,32,3422
1001068,F,B,2,0,23,9728
1005752,F,B,3,1,68,11448
1005812,F,A,1,1,29,1992
1005322,M,A,3,1,43,6925
1002529,F,A,3,0,45,2763
1000967,F,B,3,0,23,7162
1005463,M,B,3,1,43,6021
1002214,F,C,4,1,34,8096
1004124,M,C,1,1,33,5387
1005172,F,B,1,0,40,16073
1004979,M,B,1,1,41,8783
1001677,M,C,2,0,24,6884
1004600,M,C,2,1,32,7587
1002715,F,C,0,0,54,7447
1000343,F,B,2,0,37,15318
1003626,M,B,3,0,35,5288
1000982,F,C,4,0,31,7900
1004496,M,C,4,0,48,8826
1002909,M,A,1,0,27,13370
1005180,M,C,1,1,44,8024
1005918,M,A,3,1,30,19695
1001647,M,B,0,0,23,4699
1003841,M,A,4,0,48,11627
1004222,F,C,2,0,47,5172
1003940,M,B,3,1,37,11835
1003385,F,C,1,0,28,7816
1005403,M,B,1,0,11,8025
1003970,F,C,2,1,34,8572
1004608,F,B,3,0,27,5461
1003618,M,A,4,1,67,5249
1001004,M,B,2,0,32,3711
1005185,F,C,1,0,42,5145
1000710,M,A,4,0,33,12036
1001053,M,C,2,1,45,15845
1004387,F,B,0,0,21,8320
1003270,M,C,3,1,24,12645
1001947,M,B,4,1,33,16681
1006002,M,C,1,1,53,8629
1003471,M,A,1,0,22,15662
1003390,F,C,1,1,46,7098
1001322,M,A,0,0,58,19437
1002781,M,C,2,1,43,2795
1001150,F,A,1,0,27,4539
1000637,M,B,2,1,43,11578
1001222,M,C,4,0,37,8001
1005780,M,B,1,0,24,3562
1003474,M,C,4,1,44,6925
1000571,M,C,3,1,53,4234
1002994,M,A,1,1,38,7969
1005747,M,B,4,1,29,2950
1000245,M,B,0,0,38,8311
1005831,M,A,2,1,34,7008
1004090,M,C,1,1,73,6939
1003020,F,B,0,0,38,5158
1003887,M,C,1,0,21,7930
1001758,F,B,1,0,29,7814
1005763,F,A,1,1,32,15194
1004337,M,C,4,0,23,19072
1003985,M,C,1,1,47,4144
1005605,F,A,0,0,23,4497
1002840,M,A,1,1,31,7960
1003491,M,B,1,0,26,7762
1005948,M,B,0,0,68,7061
1006036,F,B,4,1,32,9832
1003972,F,C,3,0,27,5362
1000371,M,B,4,0,22,10063
1005100,M,B,1,1,53,9976
1003053,F,B,2,1,28,4617
1001996,M,C,3,0,40,10032
1002001,M,A,1,1,53,20419
1001370,M,C,2,1,40,3744
1001556,M,A,3,1,19,2144
1001448,F,A,1,0,31,8687
1001889,M,B,2,0,19,5284
1004950,M,A,1,1,27,11940
1001681,M,A,1,0,25,19443
1002807,F,B,2,1,42,7988
1003917,F,A,0,0,42,11375
1001570,M,B,1,1,21,373
1001174,F,C,0,0,21,5415
1001988,F,B,2,0,34,11623
1003999,M,B,4,0,37,3123
1005836,M,C,1,0,28,5876
1005812,F,A,1,1,32,5249
1005082,M,C,4,0,44,6863
1000967,F,B,3,0,21,6864
1002064,M,C,1,0,41,13483
1000611,M,C,1,0,39,7923
1004252,F,B,3,0,37,12346
1004083,M,A,0,0,62,4359
1003732,M,B,0,1,34,5880
1005636,M,A,0,1,27,16606
1002865,F,C,1,1,27,12164
1001031,M,C,2,1,40,15734
1001897,F,A,1,1,54,1938
1002009,F,C,3,0,42,7894
1005536,M,B,2,1,27,3524
1001260,M,B,0,0,29,8005
1003464,F,B,4,1,28,8115
1005234,F,A,4,1,31,5278
1002643,M,B,1,1,50,15871
1002063,M,A,3,0,27,2807
1000474,M,B,1,0,26,7767
1001884,M,B,1,1,47,9972
1004979,M,B,1,1,44,5294
1001639,M,B,1,0,26,7091
1001065,F,B,3,0,29,8597
1005120,M,A,2,0,52,15918
1001748,M,A,1,1,52,15798
1002764,M,B,1,0,33,9774
1003029,M,A,4,0,18,7684
1001780,M,B,0,0,41,8087
1001861,M,A,1,1,54,15333
1005747,M,B,4,1,31,8064
1001069,M,A,4,0,30,2282
1004030,M,B,3,1,38,7895
1002234,M,C,0,1,59,12118
1001747,M,C,2,1,35,5179
1001883,F,B,1,1,54,10839
1000960,M,C,4,0,13,6959
1001781,F,C,2,0,42,1532
1000881,M,A,1,0,20,11524
1002485,M,C,3,1,39,7955
1005732,F,C,4,1,32,5360
1005837,M,B,0,1,31,7008
1003557,M,B,0,1,19,8734
1004490,M,B,1,0,45,8846
1004277,M,A,0,0,43,15509
1001120,M,A,0,1,18,7848
1003792,M,A,1,0,34,12512
1005011,M,B,1,0,20,19281
1002907,F,A,4,0,38,11890
1002186,M,C,4,0,25,10105
1005522,M,B,0,0,27,9926
1005853,M,C,1,1,54,3721
1000238,F,B,0,0,52,8127
1004948,M,A,1,1,47,12415
1002832,M,B,4,0,34,15198
1001015,M,A,4,1,42,11521
1004054,M,B,1,0,41,9855
1003511,M,C,2,1,51,7876
1004964,M,A,1,1,45,9865
1000297,M,C,3,1,25,472
1004592,M,A,3,0,19,16100
1003026,F,B,1,0,20,5297
1001579,M,A,0,0,27,6944
1003018,M,B,0,0,36,6909
1005712,M,B,2,0,42,11485
1005355,M,B,0,1,63,7990
1001243,M,B,4,1,45,16418
1004972,M,C,2,0,42,3212
1004312,M,A,0,1,35,1071
1003451,F,A,0,0,29,12113
1001285,M,A,0,1,37,7004
1005508,M,C,1,0,35,5457
1005887,F,C,3,1,36,8141
1001112,M,A,4,0,25,11564
1004425,M,B,1,0,36,13119
1001611,M,B,1,0,26,8111
1005482,M,A,1,0,19,8130
1005098,M,C,4,1,51,9731
1003965,M,C,3,0,20,18851
1004411,M,A,3,0,20,5290
1005133,M,B,0,0,20,1833
1002105,M,A,0,1,28,6020
1003143,F,C,1,1,54,2061
1004833,M,C,4,0,38,13544
1002701,M,A,3,1,50,8260
1000457,M,B,2,0,18,6906
1000934,F,A,0,0,43,6177
1003951,F,C,3,1,25,10139
1003603,F,B,0,1,41,5470
1003524,F,C,4,0,30,4463
1003992,M,B,1,0,34,13226
1003501,F,C,1,0,43,15568
1001717,F,B,1,0,52,11397
1005241,F,A,4,0,34,6057
1005163,M,B,1,1,46,2149
1003227,F,A,2,0,28,3582
1003884,M,A,1,1,19,11537
1003658,F,C,4,0,30,9876
1003797,M,C,3,0,26,601
1004115,M,B,1,0,30,15622
1003158,M,B,1,0,31,12223
1005627,M,A,4,1,32,2174
1002994,M,A,1,1,37,3527
1000338,M,A,1,0,43,8093
1001628,M,B,1,0,22,8240
1005916,M,B,1,1,53,7820
1005035,F,B,1,1,27,5221
1000802,M,B,1,0,33,7026
1005954,M,A,2,1,47,9873
1004124,M,C,1,1,29,7071
1005888,M,B,1,0,32,3472
1000769,M,C,4,1,48,7005
1002055,M,C,4,1,53,5348
1001726,M,B,1,1,26,15470
1002634,M,A,3,1,57,11512
1000739,M,C,3,0,40,18966
1001018,M,A,4,0,18,5238
1003134,M,A,1,1,19,15516
1001600,M,B,1,1,37,5842
1005619,F,C,0,0,18,5908
1006037,F,C,4,0,50,3502
1004910,M,C,0,0,18,15877
1002109,M,B,2,0,30,717
1002309,F,C,2,1,47,7871
1003447,M,B,0,0,28,11667
1002073,F,B,4,0,22,7487
1003979,F,C,1,1,52,10656
1000905,F,C,1,0,49,8482
1005389,M,C,4,1,49,11395
1005424,F,C,2,0,38,15520
1002304,M,B,2,1,48,19203
1005722,M,A,2,1,29,2754
1003780,M,C,0,0,15,10056
1002736,M,C,4,0,49,7023
1001974,M,B,1,0,42,5210
1004150,M,B,3,0,28,15487
1000966,M,C,4,0,55,11527
1004344,M,A,4,0,29,15372
1003661,M,C,0,1,37,15688
1005712,M,B,2,0,40,15383
1003621,M,B,3,0,19,6814
1000533,M,A,1,0,30,20014
1001069,M,A,4,0,34,6147
1001733,M,B,0,1,24,20026
1004914,F,B,4,0,31,9980
1003648,M,B,1,0,20,4536
1004527,M,C,4,1,23,9841
1002771,M,A,4,0,22,8136
1003105,M,C,4,1,42,11966
1003778,M,B,4,1,28,8128
1002643,M,B,1,1,48,3647
1000850,M,A,3,1,44,5170
1000838,M,C,0,0,55,8054
1000957,M,C,2,1,40,7802
1003691,M,B,1,1,26,8698
1001705,F,C,2,0,24,15863
1004054,M,B,1,0,43,3741
1000093,M,B,1,1,33,15860
1000307,M,B,0,1,55,3761
1003230,M,A,0,0,40,10059
1001125,F,B,2,0,20,15910
1004448,M,A,0,0,30,11410
1005599,M,A,1,0,43,19351
1002211,M,C,2,1,48,6891
1004615,M,C,1,1,26,4128
1002085,M,C,4,0,20,7137
1003698,M,B,0,0,32,12850
1003916,M,A,2,1,32,6140
1002946,M,A,0,1,44,7811
1000718,M,C,2,0,20,5394
1003121,M,B,3,0,29,5890
1000349,M,C,0,0,10,5250
1003216,M,B,1,0,42,7821
1005510,M,C,4,0,22,7685
1002073,F,B,4,0,19,6143
1005273,M,B,3,1,62,20034
1001780,M,B,0,0,42,11580
1005111,M,B,1,1,45,4294
1004379,M,B,3,0,34,5258
1002129,M,B,1,0,33,4433
1002537,M,B,0,0,42,6094
1002406,F,C,1,1,71,3582
1000412,M,A,1,1,39,7093
1001451,M,B,0,0,38,8113
1001917,M,B,1,0,21,13203
1004653,M,B,3,1,36,11137
1005880,M,A,1,1,27,5940
1001088,F,A,3,0,17,704
1002670,M,B,1,0,42,5930
1006036,F,B,4,1,31,3745
1002516,F,C,1,1,48,2783
1000066,M,C,2,0,31,8582
1003824,M,A,3,1,30,16670
1005974,F,C,0,1,29,5883
1003450,M,B,3,0,34,12250
1001279,M,A,2,0,37,581
1000116,M,C,2,1,29,15219
1004344,M,A,4,0,29,7947
1000929,M,A,1,0,28,6943
1001242,F,A,0,1,37,6989
1003841,M,A,4,0,49,4335
1005036,M,B,1,1,42,4643
1000770,M,B,2,1,22,5293
1003189,M,A,1,0,27,15426
1001587,F,B,3,0,27,6026
1004204,M,C,4,0,41,9844
1005018,F,C,1,1,66,7919
1005621,M,A,1,0,29,9778
1003589,F,B,1,1,46,1934
1002418,F,B,1,0,14,5161
1004889,M,C,3,0,20,19312
1003039,F,C,0,1,51,15894
1000629,F,C,2,0,16,13572
1001998,F,B,2,1,54,5247
1005349,F,C,1,1,52,8797
1004615,M,C,1,1,26,20132
1005436,M,B,1,0,18,3800
1004118,M,C,3,0,35,10700
1000674,M,C,4,0,33,23319
1000543,M,B,4,1,26,7031
1003678,M,A,0,0,26,6783
1000549,M,A,3,0,35,13195
1002813,M,A,1,0,27,24
1003871,M,C,4,0,24,5451
1001665,M,B,2,0,47,8206
1003916,M,A,2,1,32,11727
1000002,M,C,4,0,56,7822
1005397,M,B,2,1,23,6693
1004373,M,C,1,1,54,15412
1002199,M,B,3,0,15,8646
1004535,M,B,1,0,18,8667
1005758,F,C,2,0,54,8863
1001536,F,C,3,0,42,9792
1003439,M,C,3,0,22,11577
1001665,M,B,2,0,49,15606
1005556,M,A,0,0,49,16650
1002016,F,C,2,1,56,9823
1001962,F,B,0,1,18,5310
1000749,M,B,0,0,39,19087
1005959,F,B,2,1,23,5251
1001117,M,B,3,0,21,15777
1003576,M,B,3,1,51,8411
1002225,M,B,1,1,27,4131
1000644,M,C,2,1,27,4032
1005872,M,C,1,1,32,5201
1003955,M,C,0,1,37,19545
1003320,M,B,1,1,31,2002
1001071,M,C,0,0,53,9967
1000754,M,C,3,0,44,15478
1000302,M,B,4,0,21,4102
1003697,M,B,1,0,33,8672
1003578,M,C,0,1,55,6990
1001635,M,B,1,0,32,5377
1005776,M,B,3,1,24,16249
1000922,M,B,2,1,61,9749
1005269,M,B,4,0,19,3199
1002435,M,A,3,1,27,11379
1000770,M,B,2,1,20,1950
1000049,M,C,4,1,23,11777
1000477,M,A,1,0,44,15647
1000524,M,A,0,0,21,7914
1002576,M,B,0,0,19,12099
1002435,M,A,3,1,30,19309
1005078,M,C,1,0,47,18974
1005754,F,A,2,0,20,7138
1001609,F,B,3,0,38,5257
1001579,M,A,0,0,35,5302
1004708,M,B,3,0,27,15346
1003262,M,B,2,1,30,8603
1000216,M,B,1,0,49,9913
1003119,M,C,4,1,48,6937
1004928,F,A,4,0,29,9572
1002274,M,B,3,0,23,3761
1000245,M,B,0,0,44,5477
1005047,M,C,1,0,48,7983
1005524,F,B,1,0,11,8014
1003051,M,B,0,0,20,8590
1004870,F,C,1,1,41,15868
1002909,M,A,1,0,31,6891
1003507,M,A,3,0,33,7887
1003125,M,A,1,0,33,15954
1004033,M,B,1,0,30,8061
1004309,M,C,3,0,28,5864
1000420,M,A,1,0,43,8682
1003274,M,C,4,0,31,19031
1000445,M,A,1,1,48,772
1005124,M,B,1,0,37,5434
1000002,M,C,4,0,74,7927
1004477,M,C,2,0,33,11376
1003822,M,C,1,0,47,7191
1004796,M,A,4,1,42,11543
1003726,M,C,3,1,28,7739
1003825,M,B,0,0,21,11552
1001941,M,A,1,0,38,5877
1003963,M,A,2,0,54,15762
1001150,F,A,1,0,31,5180
1000605,F,C,0,0,20,6763
1001021,M,C,3,0,44,8674
1005672,F,C,4,1,32,2117
1005746,M,B,2,0,18,12299
1001151,M,C,2,1,31,6989
1004430,F,B,1,0,29,5294
1005082,M,C,4,0,38,8684
1001371,F,A,3,1,51,8312
1003058,M,C,0,0,24,2148
1002907,F,A,4,0,37,20862
1002587,M,C,1,0,38,19157
1005824,M,B,1,0,21,6158
1004647,M,B,1,1,37,4465
1003680,F,C,1,0,33,9840
1004823,M,B,0,1,19,5916
1004418,F,A,2,0,52,3472
1005556,M,A,0,0,47,9621
1002370,M,C,2,0,53,6919
1001912,M,A,1,1,34,8774
1002743,M,B,2,0,29,6042
1000980,M,C,2,1,32,10038
1005100,M,B,1,1,52,6861
1005349,F,C,1,1,53,9970
1002134,M,B,4,0,24,11396
1004026,M,C,2,0,31,8761
1004765,F,B,3,1,40,9899
1003892,M,A,0,0,31,19165
1002895,M,B,4,0,30,10003
1000010,F,B,4,1,43,9772
1001505,M,C,3,1,54,8833
1000891,M,C,4,0,34,11712
1001405,M,C,1,1,72,8007
1000086,F,C,3,0,14,9898
1004170,M,C,4,1,47,15392
1001058,M,B,2,0,33,8866
1000850,M,A,3,1,39,4195
1006040,M,B,2,0,34,7762
1003490,M,C,4,1,33,7060
1003178,F,A,4,0,36,7932
1000563,M,A,3,0,32,11979
1004687,M,C,0,0,39,19326
1003596,F,A,3,0,37,10012
1003518,F,A,2,0,19,8092
1004224,F,C,1,1,49,7019
1001196,F,C,3,0,19,2812
1004411,M,A,3,0,23,11819
1002092,M,B,4,1,72,1490
1001392,M,C,1,1,46,5819
1002047,M,B,1,0,13,3446
1004279,M,B,1,0,27,6096
1005277,M,B,2,0,26,19022
1004379,M,B,3,0,34,15423
1004950,M,A,1,1,33,3629
1000795,F,B,1,0,37,8056
1000869,M,A,4,1,18,6957
1003724,M,B,4,0,39,7176
1002556,M,C,2,0,35,7055
1005302,F,A,1,0,14,2104
1004958,M,B,1,0,21,11834
1005582,M,C,2,1,47,9768
1004621,M,C,2,1,28,15191
1003410,M,B,3,1,44,7176
1001335,M,C,1,0,40,3560
1005600,F,C,1,0,49,3420
1004552,M,C,1,1,34,9882
1001380,M,C,0,0,16,11819
1003320,M,B,1,1,33,7029
1003049,F,C,0,1,53,5420
1004824,M,C,2,0,35,4128
1005512,F,B,2,1,30,15697
1002073,F,B,4,0,21,5934
1004040,M,B,2,1,32,8283
1002810,F,B,2,0,17,9697
1001301,F,C,1,1,33,9550
1002372,F,C,1,1,46,20332
1000551,M,A,4,1,39,19337
1001119,M,B,2,1,40,19651
1004859,F,C,2,0,21,6935
1002750,F,B,1,0,30,8589
1005615,M,C,4,0,41,8684
1006002,M,C,1,1,53,9863
1002895,M,B,4,0,28,8664
1002628,F,B,0,0,34,2188
